id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
192787639.0,MBA,UNIVERSIDADE NOVE DE JULHO,Supervisor,servicos,1.0,1.0,1.0,8.0,,50.0,16.0,,0.0,perfil2
345106346.0,Tecnólogo,,Analista,Siderurgica,0.0,0.0,1.0,8.0,Linkedin,30.0,3.0,,0.0,perfil6
674345304.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,e-commerce,0.0,0.0,1.0,,Mídia (revista/jornal/web),63.0,8.0,5.0,0.0,perfil5
253536859.0,Licenciatura,UFPE,Analista Senior,Montadora,1.0,1.0,1.0,6.0,Facebook,,,31.0,0.0,perfil2
827008727.0,SEM FORMAÇÃO,UFRN,Outros,,0.0,0.0,1.0,,Saint Paul,,65.0,,0.0,perfil2
648878483.0,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,Laminados,0.0,0.0,1.0,3.0,Outros,69.0,50.0,48.0,1.0,perfil1
,Tecnólogo,,,Eletrodomesticos,0.0,0.0,1.0,,Outros,33.0,6.0,3.0,0.0,perfil6
841303278.0,MBA,UFSCar,SEM EXPERIÊNCIA,Oleo e Gas,1.0,1.0,1.0,6.0,Linkedin,27.0,3.0,1.0,0.0,perfil6
352598556.0,Especialização,FGV-RJ,Assessor,servicos,1.0,1.0,1.0,,Minha empresa - benefício LITpass,100.0,52.0,41.0,0.0,perfil2
400263629.0,,UEPB,Diretor,,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,30.0,9.0,8.0,0.0,perfil5
957394743.0,Bacharelado,UFPE,Gerente,Estado,0.0,0.0,1.0,4.0,Saint Paul,10.0,3.0,,0.0,perfil6
808739376.0,Licenciatura,UFPE,Outros,Estado,1.0,1.0,1.0,5.0,Outros,198.0,,,0.0,perfil2
433690123.0,SEM FORMAÇÃO,UFF,,Entretenimento,1.0,1.0,1.0,2.0,Mídia (revista/jornal/web),27.0,6.0,1.0,0.0,perfil6
967621111.0,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Siderurgica,1.0,1.0,,7.0,Saint Paul,100.0,99.0,99.0,0.0,perfil2
,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,Borracha,1.0,1.0,1.0,5.0,Mídia (revista/jornal/web),131.0,10.0,6.0,0.0,perfil5
445891037.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Eletroeletronicos,0.0,0.0,1.0,8.0,Facebook,60.0,14.0,9.0,0.0,perfil2
819477721.0,MBA,,Supervisor,Eletroeletronicos,1.0,1.0,1.0,9.0,Instagram,,45.0,42.0,0.0,perfil2
209656728.0,Bacharelado,UNICAMP,,,,1.0,1.0,5.0,Minha empresa - benefício LITpass,83.0,39.0,38.0,0.0,perfil2
509887221.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,e-commerce,1.0,1.0,1.0,6.0,Saint Paul,29.0,12.0,6.0,0.0,perfil5
500881391.0,Tecnólogo,UFRJ,Coordenador,Eletroeletronicos,0.0,0.0,1.0,6.0,Outros,70.0,11.0,4.0,0.0,perfil6
754672583.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Entretenimento,1.0,1.0,1.0,5.0,Mídia (revista/jornal/web),156.0,88.0,76.0,,perfil2
536187999.0,Bacharelado,UFRJ,Supervisor,Eletroeletronicos,1.0,1.0,,3.0,Mídia (revista/jornal/web),82.0,7.0,,0.0,perfil6
819242416.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Laminados,,1.0,1.0,9.0,Outros,31.0,5.0,2.0,0.0,perfil5
944390629.0,Licenciatura,Universidade Metodista de Sao Paulo,Analista Senior,Entretenimento,1.0,1.0,,4.0,Google,41.0,16.0,,0.0,perfil4
526192239.0,SEM FORMAÇÃO,UFSCar,Analista,Entretenimento,0.0,0.0,1.0,,Linkedin,130.0,38.0,19.0,,perfil3
634736614.0,MBA,FGV-RJ,Analista Senior,Eletroeletronicos,,1.0,1.0,2.0,Saint Paul,165.0,36.0,31.0,1.0,perfil1
349517147.0,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,e-commerce,0.0,0.0,1.0,2.0,Google,54.0,24.0,11.0,0.0,perfil4
,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Gerente,servicos,0.0,0.0,1.0,3.0,YouTube,,20.0,9.0,0.0,perfil4
746714657.0,Bacharelado,Escola Paulista de Direito,Analista Senior,Siderurgica,1.0,1.0,1.0,2.0,Instagram,,24.0,17.0,0.0,perfil3
621275586.0,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,,Entretenimento,1.0,1.0,1.0,9.0,,148.0,107.0,104.0,2.0,perfil2
316462553.0,Tecnólogo,,Assessor,Eletrodomesticos,1.0,,,7.0,Outros,131.0,57.0,43.0,0.0,perfil2
586695140.0,MBA,UFPE,Gerente,Montadora,1.0,1.0,1.0,2.0,Facebook,320.0,68.0,36.0,0.0,perfil2
313822625.0,,UEPB,Analista Senior,servicos,0.0,0.0,1.0,3.0,Facebook,95.0,50.0,47.0,0.0,perfil2
439283754.0,SEM FORMAÇÃO,UFPE,SEM EXPERIÊNCIA,e-commerce,,0.0,1.0,7.0,Facebook,,9.0,3.0,0.0,perfil6
,MBA,UEPB,,Estado,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),32.0,31.0,30.0,0.0,perfil2
176374072.0,Tecnólogo,Escola Paulista de Direito,Advogado,,0.0,,1.0,4.0,Outros,97.0,45.0,37.0,0.0,perfil2
855539594.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Entretenimento,1.0,1.0,1.0,6.0,Instagram,5.0,,2.0,0.0,perfil6
809975358.0,Bacharelado,Escola Paulista de Direito,Supervisor,,1.0,1.0,1.0,7.0,Instagram,59.0,,34.0,0.0,perfil2
905638412.0,SEM FORMAÇÃO,UEPB,Analista Senior,Borracha,0.0,0.0,1.0,10.0,Facebook,33.0,8.0,7.0,0.0,perfil5
176827852.0,Bacharelado,Universidade Metodista de Sao Paulo,Coordenador,Siderurgica,,0.0,1.0,8.0,Saint Paul,37.0,7.0,6.0,,perfil5
951277021.0,Bacharelado,,Supervisor,Borracha,1.0,,1.0,6.0,Saint Paul,38.0,2.0,1.0,0.0,perfil6
,SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Oleo e Gas,1.0,1.0,1.0,10.0,Google,58.0,29.0,28.0,0.0,perfil2
189959513.0,SEM FORMAÇÃO,UNICAMP,Supervisor,Eletroeletronicos,0.0,0.0,1.0,8.0,YouTube,193.0,74.0,54.0,0.0,perfil2
642711828.0,Tecnólogo,Escola Paulista de Direito,,Borracha,,,1.0,9.0,Facebook,100.0,99.0,99.0,0.0,perfil2
723390195.0,Tecnólogo,UEPB,,servicos,0.0,0.0,1.0,2.0,Facebook,,14.0,12.0,1.0,perfil1
496848751.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Analista,Estado,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),150.0,104.0,101.0,3.0,perfil1
822884891.0,SEM FORMAÇÃO,Unesp,Supervisor,Estado,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,149.0,137.0,134.0,4.0,perfil6
926355775.0,MBA,FGV-RJ,,Borracha,0.0,0.0,1.0,7.0,Outros,85.0,16.0,15.0,0.0,perfil3
746813189.0,MBA,FACULDADE ANHANGUERA,,Oleo e Gas,0.0,0.0,1.0,2.0,Linkedin,13.0,13.0,13.0,1.0,perfil1
594709304.0,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,,0.0,0.0,1.0,6.0,Google,31.0,7.0,6.0,0.0,perfil1
,Tecnólogo,UFSCar,SEM EXPERIÊNCIA,Siderurgica,1.0,1.0,1.0,9.0,Linkedin,54.0,48.0,,0.0,perfil1
885305260.0,Licenciatura,FACULDADE ANHANGUERA,Analista Senior,Borracha,0.0,0.0,1.0,4.0,Instagram,30.0,30.0,28.0,0.0,perfil2
450937125.0,Tecnólogo,Unesp,Analista,Eletroeletronicos,0.0,0.0,1.0,5.0,Saint Paul,33.0,20.0,,0.0,perfil3
524252971.0,Licenciatura,UNICAMP,SEM EXPERIÊNCIA,,0.0,0.0,1.0,4.0,Outros,28.0,3.0,,,perfil6
755403968.0,MBA,,SEM EXPERIÊNCIA,Entretenimento,0.0,0.0,1.0,10.0,Instagram,37.0,5.0,1.0,0.0,perfil2
267489768.0,Bacharelado,Escola Paulista de Direito,Advogado,e-commerce,0.0,0.0,1.0,2.0,Saint Paul,33.0,6.0,5.0,0.0,perfil5
741175694.0,Licenciatura,FGV-RJ,SEM EXPERIÊNCIA,Eletrodomesticos,0.0,0.0,1.0,,YouTube,28.0,8.0,7.0,0.0,perfil5
354525528.0,,UNIP,Sócio/Dono/Proprietário,Eletrodomesticos,0.0,0.0,1.0,6.0,Facebook,37.0,2.0,1.0,0.0,perfil6
694165903.0,Especialização,UFSCar,Advogado,Borracha,0.0,0.0,1.0,6.0,Facebook,120.0,78.0,74.0,0.0,perfil4
,SEM FORMAÇÃO,UNIP,Sócio/Dono/Proprietário,Borracha,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,123.0,44.0,29.0,0.0,perfil2
301858483.0,Tecnólogo,Unesp,Supervisor,e-commerce,1.0,1.0,1.0,,Instagram,59.0,,45.0,0.0,perfil2
456410692.0,SEM FORMAÇÃO,,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,8.0,YouTube,217.0,55.0,39.0,0.0,perfil2
704715993.0,Bacharelado,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Borracha,,0.0,,,,166.0,166.0,166.0,5.0,perfil1
558600136.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,,Entretenimento,0.0,0.0,1.0,3.0,Outros,10.0,8.0,7.0,0.0,perfil5
166681452.0,SEM FORMAÇÃO,USP,Diretor,Montadora,0.0,0.0,1.0,2.0,YouTube,10.0,10.0,6.0,,perfil5
638908728.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,servicos,1.0,1.0,1.0,10.0,,391.0,160.0,87.0,0.0,perfil2
467034788.0,SEM FORMAÇÃO,FACULDADE ANHANGUERA,,Eletroeletronicos,1.0,1.0,1.0,9.0,,10.0,6.0,3.0,0.0,perfil5
648821450.0,Especialização,Escola Paulista de Direito,Outros,servicos,1.0,1.0,1.0,10.0,Mídia (revista/jornal/web),10.0,,1.0,0.0,perfil6
487474936.0,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Outros,Montadora,1.0,1.0,,9.0,Instagram,55.0,16.0,9.0,0.0,perfil4
512924685.0,Bacharelado,USP,Supervisor,Estado,1.0,1.0,1.0,2.0,Facebook,10.0,3.0,1.0,0.0,perfil6
355227216.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Eletrodomesticos,0.0,0.0,1.0,9.0,Google,250.0,102.0,77.0,0.0,perfil2
641436001.0,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assessor,Entretenimento,0.0,0.0,1.0,8.0,Instagram,93.0,32.0,10.0,0.0,perfil4
173687610.0,Especialização,UFRJ,Advogado,Estado,,0.0,1.0,4.0,,52.0,6.0,2.0,0.0,perfil6
946773589.0,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,,Montadora,0.0,0.0,1.0,8.0,Outros,31.0,,6.0,0.0,perfil6
917655261.0,Licenciatura,,Outros,Laminados,1.0,1.0,1.0,6.0,Outros,94.0,63.0,,0.0,perfil2
301618722.0,Bacharelado,UNICAMP,Analista,Borracha,0.0,,1.0,3.0,Outros,83.0,29.0,21.0,0.0,perfil2
384965108.0,Bacharelado,FGV-RJ,Assessor,Siderurgica,1.0,1.0,1.0,6.0,YouTube,40.0,4.0,,0.0,perfil6
454734593.0,Licenciatura,FGV-RJ,,Eletroeletronicos,,1.0,1.0,9.0,,,13.0,9.0,0.0,perfil4
,,UFF,Advogado,Entretenimento,,1.0,1.0,9.0,YouTube,74.0,19.0,16.0,1.0,perfil1
937429606.0,Bacharelado,FACULDADE ANHANGUERA,Gerente,Entretenimento,,0.0,1.0,10.0,Outros,89.0,55.0,49.0,0.0,perfil2
613746587.0,SEM FORMAÇÃO,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,Siderurgica,1.0,1.0,1.0,7.0,YouTube,,44.0,42.0,,perfil2
513721190.0,MBA,Escola Paulista de Direito,Diretor,Montadora,1.0,1.0,,4.0,YouTube,28.0,15.0,13.0,0.0,perfil4
427223530.0,MBA,FGV-RJ,Coordenador,Siderurgica,0.0,0.0,1.0,5.0,Google,35.0,2.0,1.0,0.0,perfil6
825544657.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Eletroeletronicos,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,27.0,,1.0,0.0,perfil6
157366752.0,Especialização,FATEC,Analista Senior,servicos,1.0,1.0,1.0,7.0,YouTube,27.0,12.0,8.0,0.0,perfil5
901695376.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,servicos,0.0,0.0,1.0,10.0,Facebook,278.0,215.0,194.0,3.0,perfil1
262321390.0,SEM FORMAÇÃO,UFRJ,Diretor,Laminados,0.0,0.0,1.0,9.0,Google,37.0,5.0,4.0,,perfil6
770866737.0,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Analista,servicos,1.0,1.0,,6.0,Mídia (revista/jornal/web),122.0,12.0,4.0,0.0,perfil6
174652465.0,Bacharelado,,Assessor,,0.0,0.0,1.0,6.0,Outros,40.0,,,0.0,perfil2
686209967.0,,UFPE,SEM EXPERIÊNCIA,Eletroeletronicos,0.0,0.0,1.0,9.0,YouTube,102.0,,13.0,0.0,perfil4
124706698.0,SEM FORMAÇÃO,UEPB,Analista,Oleo e Gas,0.0,0.0,1.0,8.0,YouTube,10.0,10.0,,0.0,perfil5
695380390.0,SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Assessor,servicos,1.0,1.0,1.0,2.0,YouTube,21.0,2.0,2.0,0.0,perfil6
789773540.0,Especialização,UFRN,,Eletroeletronicos,1.0,1.0,,4.0,Mídia (revista/jornal/web),,102.0,76.0,1.0,perfil1
151142634.0,SEM FORMAÇÃO,Unesp,,Montadora,1.0,1.0,1.0,5.0,Linkedin,,31.0,16.0,0.0,perfil3
532280968.0,Especialização,UFPE,Engenheiro,Entretenimento,1.0,,1.0,4.0,Linkedin,,4.0,2.0,0.0,perfil6
437623173.0,Bacharelado,UFRJ,Outros,Laminados,1.0,1.0,1.0,8.0,YouTube,,5.0,1.0,0.0,perfil2
845909055.0,Bacharelado,,Advogado,Estado,1.0,1.0,1.0,7.0,Google,18.0,6.0,,0.0,perfil6
107680107.0,Licenciatura,UFF,Analista,Borracha,1.0,1.0,,4.0,Facebook,31.0,24.0,23.0,0.0,perfil2
897763901.0,Tecnólogo,UNICAMP,Gerente,Borracha,1.0,1.0,1.0,10.0,Google,90.0,64.0,59.0,1.0,perfil2
780953282.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Entretenimento,1.0,1.0,1.0,6.0,Saint Paul,18.0,4.0,1.0,,perfil6
603172966.0,Tecnólogo,Universidade Metodista de Sao Paulo,Analista Senior,Entretenimento,,0.0,1.0,10.0,Saint Paul,130.0,23.0,16.0,0.0,perfil3
820092902.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,e-commerce,1.0,1.0,1.0,4.0,Google,128.0,121.0,116.0,3.0,perfil1
411033611.0,Tecnólogo,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Montadora,,0.0,1.0,4.0,Minha empresa - benefício LITpass,,10.0,8.0,0.0,perfil5
743240396.0,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,e-commerce,0.0,0.0,1.0,3.0,Linkedin,,10.0,4.0,0.0,perfil6
659215244.0,MBA,USP,,Estado,1.0,1.0,,3.0,Outros,,20.0,16.0,,perfil6
413835079.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Advogado,Montadora,0.0,0.0,,,Outros,21.0,,17.0,,perfil3
462521884.0,Licenciatura,FGV-RJ,Outros,Estado,0.0,0.0,1.0,9.0,Linkedin,30.0,2.0,1.0,0.0,perfil6
893008307.0,Bacharelado,FGV-RJ,Gerente,Eletroeletronicos,1.0,1.0,1.0,8.0,Outros,29.0,,1.0,0.0,perfil6
884188782.0,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Borracha,0.0,0.0,1.0,7.0,Mídia (revista/jornal/web),33.0,12.0,8.0,0.0,perfil5
651970554.0,Tecnólogo,FATEC,Coordenador,Entretenimento,0.0,0.0,1.0,10.0,Google,,27.0,23.0,,perfil2
537463072.0,MBA,Unesp,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,,Saint Paul,,4.0,,0.0,perfil6
659420286.0,Tecnólogo,Escola Paulista de Direito,Supervisor,Montadora,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,29.0,8.0,2.0,0.0,perfil6
429414647.0,Especialização,USP,SEM EXPERIÊNCIA,,0.0,,,7.0,Outros,38.0,9.0,6.0,0.0,perfil5
108941381.0,,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Montadora,0.0,0.0,1.0,10.0,Linkedin,10.0,4.0,1.0,,perfil6
296302603.0,Tecnólogo,UFRN,Diretor,e-commerce,0.0,0.0,,2.0,Outros,211.0,96.0,70.0,0.0,perfil2
519919816.0,Tecnólogo,UNIP,Supervisor,,1.0,1.0,1.0,7.0,YouTube,101.0,101.0,,,perfil2
141363908.0,Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Gerente,Eletroeletronicos,0.0,0.0,,8.0,Linkedin,10.0,3.0,1.0,0.0,perfil6
593210178.0,,Universidade Metodista de Sao Paulo,Advogado,,1.0,1.0,1.0,9.0,Facebook,31.0,12.0,,,perfil5
129406880.0,Especialização,Universidade Metodista de Sao Paulo,Supervisor,,0.0,0.0,,4.0,Outros,100.0,99.0,99.0,0.0,perfil2
795258193.0,Bacharelado,FACULDADE ANHANGUERA,SEM EXPERIÊNCIA,Entretenimento,0.0,0.0,1.0,4.0,Saint Paul,36.0,32.0,,0.0,perfil2
595153505.0,Bacharelado,UNICAMP,Advogado,Borracha,1.0,1.0,1.0,3.0,,,,2.0,0.0,perfil6
,,UFSCar,Diretor,Siderurgica,0.0,0.0,1.0,3.0,,35.0,11.0,10.0,0.0,perfil4
251644277.0,,FGV-RJ,,Eletroeletronicos,,0.0,1.0,5.0,Facebook,104.0,,88.0,4.0,perfil1
605087303.0,Especialização,UNIP,Analista Senior,Siderurgica,1.0,1.0,,6.0,Facebook,29.0,3.0,2.0,0.0,perfil5
635743302.0,Bacharelado,UEPB,Advogado,e-commerce,,1.0,,4.0,Saint Paul,10.0,3.0,1.0,0.0,perfil2
999003009.0,SEM FORMAÇÃO,Escola Paulista de Direito,Coordenador,Oleo e Gas,0.0,0.0,1.0,6.0,YouTube,,14.0,6.0,,perfil6
,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,e-commerce,0.0,0.0,1.0,5.0,YouTube,127.0,20.0,8.0,,perfil5
265358465.0,MBA,UFRJ,Coordenador,Entretenimento,1.0,,1.0,8.0,Mídia (revista/jornal/web),,43.0,26.0,0.0,perfil2
580057798.0,,UFRJ,Diretor,Laminados,1.0,1.0,1.0,7.0,,,2.0,1.0,0.0,perfil5
216845509.0,Licenciatura,UNIP,Supervisor,Montadora,0.0,0.0,1.0,3.0,Instagram,33.0,,9.0,0.0,perfil4
810540844.0,,UFRJ,Analista Senior,Estado,,1.0,1.0,5.0,Instagram,22.0,3.0,1.0,0.0,perfil6
,Tecnólogo,,Diretor,Montadora,1.0,1.0,1.0,4.0,Mídia (revista/jornal/web),113.0,20.0,10.0,0.0,perfil4
598816364.0,SEM FORMAÇÃO,,Analista,Montadora,1.0,,1.0,3.0,YouTube,,5.0,4.0,0.0,perfil6
138295527.0,,UFF,Advogado,,0.0,0.0,1.0,6.0,Outros,10.0,5.0,2.0,0.0,perfil5
295771123.0,SEM FORMAÇÃO,FACULDADE ANHANGUERA,Diretor,Eletrodomesticos,,1.0,,5.0,Minha empresa - benefício LITpass,219.0,195.0,191.0,0.0,perfil5
775752168.0,Bacharelado,UNICAMP,Engenheiro,Eletrodomesticos,0.0,0.0,1.0,10.0,YouTube,,2.0,1.0,0.0,perfil6
651403699.0,Tecnólogo,FACULDADE ANHANGUERA,Advogado,Eletrodomesticos,0.0,0.0,1.0,7.0,Linkedin,72.0,29.0,,0.0,perfil1
,,FATEC,,servicos,0.0,0.0,1.0,4.0,YouTube,65.0,15.0,,0.0,perfil4
336652452.0,Bacharelado,FACULDADE ANHANGUERA,Coordenador,Oleo e Gas,0.0,0.0,1.0,3.0,Linkedin,31.0,12.0,,0.0,perfil4
648924416.0,Tecnólogo,,Advogado,Siderurgica,1.0,1.0,1.0,6.0,Minha empresa - benefício LITpass,27.0,27.0,27.0,1.0,perfil1
,,UFF,Supervisor,e-commerce,,1.0,1.0,2.0,Facebook,123.0,61.0,53.0,0.0,perfil2
664069702.0,Tecnólogo,Escola Paulista de Direito,SEM EXPERIÊNCIA,Estado,0.0,0.0,1.0,3.0,YouTube,85.0,19.0,13.0,0.0,perfil4
149906916.0,Bacharelado,UNICAMP,Analista Senior,e-commerce,0.0,0.0,1.0,6.0,Saint Paul,117.0,90.0,89.0,1.0,perfil1
,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Siderurgica,1.0,1.0,1.0,2.0,Saint Paul,284.0,122.0,117.0,,perfil2
695844135.0,,Unesp,Advogado,,1.0,1.0,1.0,3.0,,31.0,2.0,,,perfil5
877069242.0,,FGV-RJ,Advogado,Eletroeletronicos,0.0,,1.0,6.0,Google,,5.0,,0.0,perfil6
171424709.0,SEM FORMAÇÃO,FATEC,Advogado,Estado,,1.0,1.0,5.0,Outros,55.0,15.0,,0.0,perfil4
,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Advogado,,1.0,,1.0,9.0,Google,10.0,10.0,,0.0,perfil4
556006451.0,,FGV-RJ,Assessor,e-commerce,1.0,1.0,1.0,9.0,Saint Paul,142.0,17.0,9.0,0.0,perfil2
142599383.0,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Outros,Montadora,0.0,0.0,,8.0,Minha empresa - benefício LITpass,,,13.0,0.0,perfil4
721688790.0,MBA,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,servicos,1.0,1.0,1.0,5.0,Google,37.0,21.0,11.0,0.0,perfil5
415207774.0,SEM FORMAÇÃO,UFF,Sócio/Dono/Proprietário,Eletrodomesticos,,1.0,1.0,2.0,Mídia (revista/jornal/web),,,20.0,0.0,perfil3
668441462.0,Licenciatura,USP,,Borracha,,1.0,1.0,10.0,,20.0,8.0,6.0,0.0,perfil5
357341998.0,MBA,UFPE,Assessor,Eletrodomesticos,1.0,1.0,,3.0,,71.0,10.0,2.0,0.0,perfil1
143982581.0,Tecnólogo,UFSCar,Advogado,,0.0,0.0,1.0,10.0,Outros,95.0,11.0,7.0,0.0,perfil5
154021729.0,,,Analista Senior,Laminados,0.0,0.0,1.0,8.0,Instagram,13.0,,13.0,0.0,perfil4
907486997.0,Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Eletrodomesticos,0.0,0.0,1.0,3.0,Google,71.0,63.0,62.0,7.0,perfil1
,MBA,UNIVERSIDADE NOVE DE JULHO,Advogado,e-commerce,1.0,1.0,1.0,9.0,Outros,221.0,,112.0,3.0,perfil1
333218585.0,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Eletroeletronicos,1.0,1.0,,7.0,Mídia (revista/jornal/web),55.0,19.0,15.0,0.0,perfil3
629643729.0,Bacharelado,USP,,Estado,1.0,1.0,1.0,6.0,,10.0,3.0,1.0,,perfil6
,Tecnólogo,,Gerente,Entretenimento,0.0,0.0,1.0,10.0,Mídia (revista/jornal/web),201.0,59.0,40.0,0.0,perfil2
,Especialização,FGV-RJ,Outros,,1.0,1.0,1.0,,Google,33.0,,3.0,0.0,perfil6
985334536.0,MBA,UFF,Coordenador,servicos,0.0,0.0,1.0,6.0,Outros,21.0,19.0,16.0,,perfil5
592513979.0,SEM FORMAÇÃO,FATEC,Analista Senior,Oleo e Gas,0.0,0.0,1.0,9.0,YouTube,33.0,4.0,2.0,0.0,perfil6
676284122.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,servicos,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,36.0,4.0,3.0,0.0,perfil6
164562585.0,MBA,,Analista Senior,Eletrodomesticos,1.0,1.0,,9.0,YouTube,192.0,75.0,,0.0,perfil2
,Licenciatura,Unesp,Outros,Siderurgica,1.0,1.0,1.0,7.0,Google,33.0,5.0,4.0,0.0,perfil6
941709670.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Borracha,,1.0,1.0,4.0,Saint Paul,31.0,3.0,,,perfil6
479731324.0,Tecnólogo,FATEC,Outros,Siderurgica,1.0,1.0,1.0,6.0,Linkedin,80.0,,,1.0,perfil1
301776012.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,Eletroeletronicos,0.0,0.0,1.0,2.0,Outros,146.0,30.0,15.0,0.0,perfil4
404158386.0,SEM FORMAÇÃO,UFSCar,Assessor,e-commerce,1.0,1.0,1.0,10.0,YouTube,27.0,4.0,2.0,0.0,perfil6
938428163.0,Licenciatura,USP,Analista Senior,Estado,1.0,1.0,1.0,4.0,Minha empresa - benefício LITpass,31.0,3.0,,0.0,perfil6
,Licenciatura,Unesp,Sócio/Dono/Proprietário,Montadora,1.0,1.0,1.0,9.0,Instagram,135.0,62.0,41.0,,perfil2
985372175.0,SEM FORMAÇÃO,FACULDADE ANHANGUERA,Outros,Entretenimento,1.0,1.0,1.0,5.0,Outros,97.0,5.0,3.0,0.0,perfil6
543624251.0,Licenciatura,Escola Paulista de Direito,Engenheiro,Montadora,,0.0,1.0,8.0,Saint Paul,,96.0,58.0,3.0,perfil1
337265735.0,Especialização,USP,Advogado,Siderurgica,1.0,,1.0,9.0,Saint Paul,100.0,99.0,99.0,0.0,perfil2
333849947.0,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,,0.0,0.0,1.0,5.0,Saint Paul,65.0,17.0,13.0,0.0,perfil4
111439454.0,,Escola Paulista de Direito,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,,Google,26.0,2.0,1.0,0.0,perfil2
695910141.0,MBA,UNIVERSIDADE NOVE DE JULHO,Diretor,Laminados,0.0,0.0,1.0,5.0,Outros,21.0,11.0,,0.0,perfil5
507180767.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,,0.0,0.0,1.0,5.0,Google,54.0,48.0,,0.0,perfil2
245722999.0,Tecnólogo,UNICAMP,,Borracha,,0.0,1.0,4.0,,40.0,11.0,,0.0,perfil4
